secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,2e-05,0,0,0,1678,-105.26994882,40.01053972,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,2e-05,0,0,0,1678.2,-105.26994916,40.01053955,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,5e-05,0,0,0,1678.2,-105.26994874,40.01053955,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,5e-05,0,0,0,1678.2,-105.26994908,40.01053955,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,7e-05,0,0,0,1678.2,-105.26994891,40.01053964,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,7e-05,0,0,0,1678,-105.26994899,40.01053955,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,8e-05,0,0,0,1678.2,-105.26994899,40.01053972,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,8e-05,0,0,0,1678.2,-105.26994908,40.01053981,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00011,0,0,0,1678.2,-105.26994866,40.01053989,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00011,0,0,0,1678.2,-105.26994874,40.01053939,0,0,21,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.00011,0,0,0,1678.2,-105.26994849,40.01053905,0,0,21,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00011,0,0,0,1678.2,-105.26994882,40.01053863,0,0,21,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00016,0,0,0,1678.2,-105.26994773,40.01053830,0,0,21,0,67,0,0,0,0,0,0,0,0
14,113,0,0.00016,0,0,1490,1678.2,-105.26994799,40.01053804,0,0,21,0,52,0,0,0,0,0,0,0,0
15,131,0,0.00025,0,0,1526,1678,-105.26994715,40.01053855,0,0,21,0,47,0,0,0,0,0,0,0,0
16,130,0,0.0003,0,0,1524,1678,-105.26994597,40.01053804,0,0,21,0,56,0,0,0,0,0,0,0,0
17,111,0,0.0003,0,0,600,1678,-105.26994639,40.01053821,0,0,21,0,45,0,0,0,0,0,0,0,0
18,111,0,0.0003,0,0,0,1678,-105.26994639,40.01053804,0,0,21,0,45,0,0,0,0,0,0,0,0
19,111,0,0.0003,0,0,0,1678,-105.26994648,40.01053804,0,0,21,0,45,0,0,0,0,0,0,0,0
